sentence,word,hierarchical,non-hierarchical
144,completely,,CONTAINS
144,pitted,,CONTAINS
144,with,,CONTAINS
144,closed,,CONTAINS
144,depressions,,CONTAINS
144,",",,
144,the,,HAS_FORM
144,divides,,HAS_FORM
144,of,,HAS_FORM
144,which,,HAS_FORM
144,form,,HAS_FORM
144,a,,HAS_FORM
144,crudely,,HAS_FORM
144,polygonal,,HAS_FORM
144,network,,HAS_FORM
144,.,,
144,Especially,,HAS_LOCATION
144,common,,HAS_LOCATION
144,in,,HAS_LOCATION
144,humid,,HAS_LOCATION
144,tropical,,HAS_LOCATION
144,cone-karst,,HAS_LOCATION
144,terrain,,HAS_LOCATION
144,",",,HAS_LOCATION
144,but,,HAS_LOCATION
144,also,,HAS_LOCATION
144,found,,HAS_LOCATION
144,in,,HAS_LOCATION
144,well-formed,,HAS_LOCATION
144,temperate,,HAS_LOCATION
144,doline-karst,,HAS_LOCATION
144,terrain,,HAS_LOCATION
144,.,,
145,ponor,DEFINIENDUM,
145,:,,
145,Hole,GENUS,
145,in,,HAS_LOCATION
145,the,,HAS_LOCATION
145,bottom,,HAS_LOCATION
145,or,,HAS_LOCATION
145,side,,HAS_LOCATION
145,of,,HAS_LOCATION
145,a,,HAS_LOCATION
145,closed,,HAS_LOCATION
145,depression,,HAS_LOCATION
145,through,,HAS_FUNCTION
145,which,,HAS_FUNCTION
145,water,,HAS_FUNCTION
145,passes,,HAS_FUNCTION
145,to,,HAS_FUNCTION
145,or,,HAS_FUNCTION
145,from,,HAS_FUNCTION
145,an,,HAS_FUNCTION
145,underground,,HAS_FUNCTION
145,channel,,HAS_FUNCTION
145,.,,
145,Compare,,
145,swallet,,
145,",",,
145,swallow,,
145,hole,,
145,.,,
146,pool,DEFINIENDUM,
146,deposit,DEFINIENDUM,
146,:,,
146,Crystalline,GENUS,COMPOSITION_MEDIUM
146,material,GENUS,COMPOSITION_MEDIUM
146,deposited,,HAS_LOCATION
146,in,,HAS_LOCATION
146,an,,HAS_LOCATION
146,isolated,,HAS_LOCATION
146,pool,,HAS_LOCATION
146,in,,HAS_LOCATION
146,a,,HAS_LOCATION
146,cave,,HAS_LOCATION
146,.,,
147,pore,DEFINIENDUM,
147,deposit,DEFINIENDUM,
147,:,,
147,Mineral,GENUS,COMPOSITION_MEDIUM
147,matter,GENUS,COMPOSITION_MEDIUM
147,deposited,,HAS_LOCATION
147,on,,HAS_LOCATION
147,the,,HAS_LOCATION
147,interior,,HAS_LOCATION
147,of,,HAS_LOCATION
147,a,,HAS_LOCATION
147,cave,,HAS_LOCATION
147,from,,HAS_CAUSE
147,water,,HAS_CAUSE
147,entering,,HAS_CAUSE
147,the,,HAS_CAUSE
147,cave,,HAS_CAUSE
147,so,,HAS_CAUSE
147,slowly,,HAS_CAUSE
147,through,,HAS_CAUSE
147,pores,,HAS_CAUSE
147,and,,HAS_CAUSE
147,cracks,,HAS_CAUSE
147,that,,HAS_CAUSE
147,it,,HAS_CAUSE
147,does,,HAS_CAUSE
147,not,,HAS_CAUSE
147,form,,HAS_CAUSE
147,drops,,HAS_CAUSE
147,.,,
148,porthole,DEFINIENDUM,
148,:,,
148,A,,
148,nearly,,HAS_FORM
148,circular,,HAS_FORM
148,natural,,HAS_CAUSE
148,opening,GENUS,
148,in,,HAS_LOCATION
148,a,,HAS_LOCATION
148,thin,,HAS_LOCATION
148,rock,,HAS_LOCATION
148,wall,,HAS_LOCATION
148,in,,HAS_LOCATION
148,a,,HAS_LOCATION
148,cave,,HAS_LOCATION
148,.,,
148,See,,
148,also,,
148,window,,
148,.,,
149,pothole,DEFINIENDUM,
149,:,,
149,A,,
149,small,,HAS_SIZE
149,rounded,,HAS_FORM
149,hole,,
149,worn,,HAS_LOCATION
149,into,,HAS_LOCATION
149,rock,,HAS_LOCATION
149,in,,HAS_LOCATION
149,a,,HAS_LOCATION
149,streambed,,HAS_LOCATION
149,",",,HAS_LOCATION
149,at,,HAS_LOCATION
149,a,,HAS_LOCATION
149,waterfall,,HAS_LOCATION
149,",",,HAS_LOCATION
149,or,,HAS_LOCATION
149,near,,HAS_LOCATION
149,sea,,HAS_LOCATION
149,level,,HAS_LOCATION
149,by,,HAS_CAUSE
149,sand,,HAS_CAUSE
149,",",,HAS_CAUSE
149,gravel,,HAS_CAUSE
149,",",,HAS_CAUSE
149,and,,HAS_CAUSE
149,stones,,HAS_CAUSE
149,being,,HAS_CAUSE
149,spun,,HAS_CAUSE
149,around,,HAS_CAUSE
149,by,,HAS_CAUSE
149,force,,HAS_CAUSE
149,of,,HAS_CAUSE
149,the,,HAS_CAUSE
149,currents,,HAS_CAUSE
149,;,,
149,a,,
149,nature,,
149,mill,,
149,.,,
150,pothole,DEFINIENDUM,
150,:,,
150,Term,,
150,used,,
150,in,,
150,England,,
150,for,,
150,vertical,,HAS_FORM
150,or,,HAS_FORM
150,steeply,,HAS_FORM
150,inclined,,HAS_FORM
150,shaft,GENUS,
150,in,,COMPOSITION_MEDIUM
150,limestone,,COMPOSITION_MEDIUM
150,.,,
151,pseudokarst,DEFINIENDUM,
151,:,,
151,Karstlike,,
151,terrain,,
151,produced,,HAS_CAUSE
151,by,,HAS_CAUSE
151,a,,HAS_CAUSE
151,process,,HAS_CAUSE
151,other,,HAS_CAUSE
151,than,,HAS_CAUSE
151,the,,HAS_CAUSE
151,dissolving,,HAS_CAUSE
151,of,,HAS_CAUSE
151,rock,,HAS_CAUSE
151,",",,HAS_CAUSE
151,such,,HAS_CAUSE
151,as,,HAS_CAUSE
151,the,,HAS_CAUSE
151,rough,,HAS_CAUSE
151,surface,,HAS_CAUSE
151,above,,HAS_CAUSE
151,a,,HAS_CAUSE
151,lava,,HAS_CAUSE
151,field,,HAS_CAUSE
151,",",,
151,where,,
151,the,,
151,ceilings,,
151,of,,
151,lava,,
151,tubes,,
151,have,,
151,collapsed,,
151,Features,,CONTAINS
151,of,,CONTAINS
151,pseudokarst,,CONTAINS
151,include,,CONTAINS
151,lava,,CONTAINS
151,tunnels,,CONTAINS
151,",",,CONTAINS
151,lava,,CONTAINS
151,tubes,,CONTAINS
151,",",,CONTAINS
151,lava,,CONTAINS
151,stalactites,,CONTAINS
151,",",,CONTAINS
151,and,,CONTAINS
151,lava,,CONTAINS
151,stalagmites,,CONTAINS
151,.,,
152,residual,DEFINIENDUM,
152,clay,DEFINIENDUM,
152,:,,
152,Clay,DEFINITOR,COMPOSITION_MEDIUM
152,or,,COMPOSITION_MEDIUM
152,sandy,,COMPOSITION_MEDIUM
152,clay,,COMPOSITION_MEDIUM
152,remaining,,HAS_CAUSE
152,on,,HAS_CAUSE
152,a,,HAS_CAUSE
152,rock,,HAS_CAUSE
152,surface,,HAS_CAUSE
152,after,,HAS_CAUSE
152,removal,,HAS_CAUSE
152,of,,HAS_CAUSE
152,calcium,,HAS_CAUSE
152,carbonate,,HAS_CAUSE
152,by,,HAS_CAUSE
152,solution,,HAS_CAUSE
152,.,,
153,resurgence,DEFINIENDUM,
153,:,,
153,Point,GENUS,HAS_LOCATION
153,at,,HAS_LOCATION
153,which,,HAS_LOCATION
153,an,,HAS_LOCATION
153,underground,,HAS_LOCATION
153,stream,,HAS_LOCATION
153,reaches,,HAS_LOCATION
153,the,,HAS_LOCATION
153,surface,,HAS_LOCATION
153,and,,HAS_LOCATION
153,becomes,,HAS_LOCATION
153,a,,HAS_LOCATION
153,surface,,HAS_LOCATION
153,stream,,HAS_LOCATION
153,.,,
153,In,,
153,European,,
153,literature,,
153,",",,
153,the,,
153,term,,
153,is,,
153,reserved,,
153,for,,
153,the,,
153,reemergence,,
153,of,,
153,a,,
153,stream,,
153,that,,
153,has,,
153,earlier,,
153,sunk,,
153,upstream,,
153,;,,
153,the,,
153,term,,
153,exsurgence,,
153,is,,
153,applied,,
153,to,,
153,a,,
153,stream,,
153,without,,
153,known,,
153,surface,,
153,headwaters,,
153,.,,
154,rice,DEFINIENDUM,
154,paddy,DEFINIENDUM,
154,:,,
154,In,,HAS_LOCATION
154,a,,HAS_LOCATION
154,cave,,HAS_LOCATION
154,",",,
154,a,,
154,terraced,,HAS_FORM
154,rimstone,,HAS_FORM
154,pool,GENUS,
154,.,GENUS,
155,rift,DEFINIENDUM,
155,:,,
155,A,,
155,long,,HAS_FORM
155,narrow,,HAS_FORM
155,high,,HAS_FORM
155,cave,GENUS,
155,passage,GENUS,
155,controlled,,HAS_CAUSE
155,by,,HAS_CAUSE
155,joints,,HAS_CAUSE
155,or,,HAS_CAUSE
155,faults,,HAS_CAUSE
155,.,,HAS_CAUSE
156,Jamas,DEFINIENDUM,
156,are,DEFINITOR,
156,shafts,GENUS,
156,of,,HAS_SIZE
156,greater,,HAS_SIZE
156,dimensions,,HAS_SIZE
156,",",,
156,sinking,,HAS_FORM
156,deep,,HAS_FORM
156,into,,HAS_FORM
156,the,,HAS_FORM
156,carbonate,,HAS_FORM
156,massive,,HAS_FORM
156,.,,
157,The,,
157,zone,DEFINIENDUM,
157,of,DEFINIENDUM,
157,vertical,DEFINIENDUM,
157,circulation,DEFINIENDUM,
157,is,DEFINITOR,
157,an,DEFINITOR,
157,area,GENUS,HAS_FORM
157,with,,HAS_FORM
157,large,,HAS_FORM
157,joints,,HAS_FORM
157,through,,HAS_FUNCTION
157,which,,HAS_FUNCTION
157,the,,HAS_FUNCTION
157,water,,HAS_FUNCTION
157,circulates,,HAS_FUNCTION
157,quickly,,HAS_FUNCTION
157,",",,HAS_FUNCTION
157,predominantly,,HAS_FUNCTION
157,in,,HAS_FUNCTION
157,the,,HAS_FUNCTION
157,ver,,HAS_FUNCTION
157,-,,HAS_FUNCTION
157,tical,,HAS_FUNCTION
157,direction,,HAS_FUNCTION
157,",",,HAS_FUNCTION
157,down,,HAS_FUNCTION
157,to,,HAS_FUNCTION
157,the,,HAS_FUNCTION
157,groundwater,,HAS_FUNCTION
157,level,,HAS_FUNCTION
157,.,,HAS_FUNCTION
158,Mines,DEFINIENDUM,
158,are,DEFINITOR,
158,fresh,,HAS_CAUSE
158,excavations,GENUS,HAS_CAUSE
158,in,GENUS,HAS_CAUSE
158,the,GENUS,HAS_CAUSE
158,bedrock,GENUS,HAS_CAUSE
158,and,,
158,it,,
158,is,,
158,the,,
158,stress,,
158,pattern,,
158,around,,
158,the,,
158,opening,,
158,that,,
158,determines,,
158,such,,
158,hazards,,
158,as,,
158,rock,,HAS_RESULT
158,bursts,,HAS_RESULT
158,",",,HAS_RESULT
158,spalling,,HAS_RESULT
158,",",,HAS_RESULT
158,and,,HAS_RESULT
158,roof,,HAS_RESULT
158,collapse,,HAS_RESULT
158,(,,
158,Brady,,
158,and,,
158,Brown,,
158,",",,
158,1993,,
158,),,
158,.,,
159,Mineral,GENUS,
159,deposits,GENUS,
159,take,,HAS_FORM
159,on,,HAS_FORM
159,the,,HAS_FORM
159,form,,HAS_FORM
159,of,,HAS_FORM
159,stalactites,SPECIES,HAS_FORM
159,",",,HAS_FORM
159,stalagmites,SPECIES,HAS_FORM
159,",",,HAS_FORM
159,flowstone,SPECIES,HAS_FORM
159,",",,HAS_FORM
159,and,,HAS_FORM
159,other,,HAS_FORM
159,forms,,HAS_FORM
159,known,DEFINITOR,
159,collectively,DEFINITOR,
159,as,DEFINITOR,
159,speleothems,DEFINIENDUM,
159,.,,
160,The,,
160,underground,GENUS,
160,pathways,GENUS,
160,in,,COMPOSITION_MEDIUM
160,limestone,,COMPOSITION_MEDIUM
160,through,,HAS_FUNCTION
160,which,,HAS_FUNCTION
160,water,,HAS_FUNCTION
160,moves,,HAS_FUNCTION
160,from,,HAS_FUNCTION
160,sinkholes,,HAS_FUNCTION
160,and,,HAS_FUNCTION
160,sinking,,HAS_FUNCTION
160,streams,,HAS_FUNCTION
160,to,,HAS_FUNCTION
160,the,,HAS_FUNCTION
160,outlets,,HAS_FUNCTION
160,at,,HAS_FUNCTION
160,springs,,HAS_FUNCTION
160,are,DEFINITOR,
160,known,DEFINITOR,
160,as,DEFINITOR,
160,conduits,DEFINIENDUM,
160,.,,
161,A,,
161,typical,,
161,aeolian,DEFINIENDUM,
161,cave,DEFINIENDUM,
161,is,DEFINITOR,
161,a,DEFINITOR,
161,bowl-shaped,GENUS,HAS_FORM
161,chamber,GENUS,
161,carved,,
161,in,,COMPOSITION_MEDIUM
161,solid,,COMPOSITION_MEDIUM
161,rock,,COMPOSITION_MEDIUM
161,.,,
162,Lava,DEFINIENDUM,
162,conduits,DEFINIENDUM,
162,(,,
162,also,DEFINITOR,
162,known,DEFINITOR,
162,as,DEFINITOR,
162,tubes,DEFINIENDUM,
162,",",,
162,tunnels,DEFINIENDUM,
162,",",,
162,or,,
162,pyroducts,DEFINIENDUM,
162,),,
162,form,,HAS_LOCATION
162,on,,HAS_LOCATION
162,the,,HAS_LOCATION
162,sides,,HAS_LOCATION
162,of,,HAS_LOCATION
162,volcanoes,,HAS_LOCATION
162,within,,HAS_LOCATION
162,streams,,HAS_LOCATION
162,of,,HAS_LOCATION
162,lava,,HAS_LOCATION
162,by,,HAS_CAUSE
162,a,,HAS_CAUSE
162,process,,HAS_CAUSE
162,called,,HAS_CAUSE
162,inflation,,HAS_CAUSE
162,or,,
162,by,,HAS_CAUSE
162,the,,HAS_CAUSE
162,crusting,,HAS_CAUSE
162,over,,HAS_CAUSE
162,of,,HAS_CAUSE
162,channels,,HAS_CAUSE
162,.,,HAS_CAUSE
163,Biofilms,DEFINIENDUM,
163,on,,HAS_LOCATION
163,subaerial,,HAS_LOCATION
163,cave-wall,,HAS_LOCATION
163,surfaces,,HAS_LOCATION
163,",",,
163,referred,DEFINITOR,
163,to,DEFINITOR,
163,as,DEFINITOR,
163,microbial,DEFINIENDUM,
163,draperies,DEFINIENDUM,
163,",",,
163,cave-wall,DEFINIENDUM,
163,biofilms,DEFINIENDUM,
163,",",,
163,or,,
163,snottites,DEFINIENDUM,
163,",",,
163,have,,
163,been,,
163,described,,
163,from,,
163,the,,
163,several,,
163,active,,HAS_LOCATION
163,sulfidic,,HAS_LOCATION
163,caves,,HAS_LOCATION
163,.,,
164,The,DEFINITOR,
164,Slav,,
164,term,DEFINITOR,
164,doline,DEFINIENDUM,
164,means,,
164,“,,
164,depression,,
164,”,,
164,and,,
164,in,,
164,a,,
164,broad,,
164,sense,,
164,includes,DEFINITOR,CONTAINS
164,channels,SPECIES,CONTAINS
164,and,,CONTAINS
164,hollows,SPECIES,CONTAINS
164,of,,CONTAINS
164,different,,CONTAINS
164,types,,CONTAINS
164,",",,CONTAINS
164,such,,CONTAINS
164,as,,CONTAINS
164,fluvial,SPECIES,CONTAINS
164,valleys,SPECIES,CONTAINS
164,",",,CONTAINS
164,dry,SPECIES,CONTAINS
164,valleys,SPECIES,CONTAINS
164,",",,CONTAINS
164,blind,SPECIES,CONTAINS
164,valleys,SPECIES,CONTAINS
164,",",,CONTAINS
164,uvalas,SPECIES,CONTAINS
164,",",,CONTAINS
164,poljes,SPECIES,CONTAINS
164,",",,CONTAINS
164,and,,CONTAINS
164,karst,SPECIES,CONTAINS
164,dolines,SPECIES,CONTAINS
164,.,,
165,A,,
165,tiankeng,DEFINIENDUM,
165,is,DEFINITOR,
165,a,DEFINITOR,
165,collapse,GENUS,
165,doline,GENUS,
165,at,,HAS_SIZE
165,least,,HAS_SIZE
165,100,,HAS_SIZE
165,m,,HAS_SIZE
165,long,,HAS_SIZE
165,",",,HAS_SIZE
165,wide,,HAS_SIZE
165,and,,HAS_SIZE
165,deep,,HAS_SIZE
165,",",,
165,and,,
165,with,,HAS_FORM
165,perimeter,,HAS_FORM
165,walls,,HAS_FORM
165,that,,HAS_FORM
165,are,,HAS_FORM
165,close,,HAS_FORM
165,to,,HAS_FORM
165,vertical,,HAS_FORM
165,(,,
165,Zhu,,
165,and,,
165,Waltham,,
165,",",,
165,2006,,
165,),,
165,.,,
166,A,DEFINITOR,
166,particular,DEFINITOR,
166,type,DEFINITOR,
166,of,DEFINITOR,
166,collapse,GENUS,
166,doline,GENUS,
166,is,DEFINITOR,
166,the,DEFINITOR,
166,cenotes,DEFINIENDUM,
166,",",,
166,open,,HAS_FORM
166,depressions,,HAS_FORM
166,in,,HAS_LOCATION
166,the,,HAS_LOCATION
166,coastal,,HAS_LOCATION
166,karst,,HAS_LOCATION
166,belts,,HAS_LOCATION
166,giving,,HAS_FUNCTION
166,access,,HAS_FUNCTION
166,to,,HAS_FUNCTION
166,the,,HAS_FUNCTION
166,water,,HAS_FUNCTION
166,table,,HAS_FUNCTION
166,and,,
166,resulting,,HAS_CAUSE
166,from,,HAS_CAUSE
166,the,,HAS_CAUSE
166,collapse,,HAS_CAUSE
166,of,,HAS_CAUSE
166,the,,HAS_CAUSE
166,roof,,HAS_CAUSE
166,of,,HAS_CAUSE
166,submerged,,HAS_CAUSE
166,cavities,,HAS_CAUSE
166,.,,
167,Subsidence,DEFINIENDUM,
167,dolines,DEFINIENDUM,
167,are,DEFINITOR,
167,closed,GENUS,
167,depressions,GENUS,
167,caused,,HAS_CAUSE
167,by,,HAS_CAUSE
167,the,,HAS_CAUSE
167,subsiding,,HAS_CAUSE
167,of,,HAS_CAUSE
167,an,,HAS_CAUSE
167,area,,HAS_CAUSE
167,.,,HAS_CAUSE
168,Intersection,DEFINIENDUM,
168,dolines,DEFINIENDUM,
168,are,DEFINITOR,
168,depressions,GENUS,
168,formed,,HAS_CAUSE
168,when,,HAS_CAUSE
168,an,,HAS_CAUSE
168,old,,HAS_CAUSE
168,cave,,HAS_CAUSE
168,system,,HAS_CAUSE
168,",",,HAS_CAUSE
168,partially,,HAS_CAUSE
168,or,,HAS_CAUSE
168,totally,,HAS_CAUSE
168,filled,,HAS_CAUSE
168,with,,HAS_CAUSE
168,sediments,,HAS_CAUSE
168,",",,HAS_CAUSE
168,is,,HAS_CAUSE
168,cut,,HAS_CAUSE
168,by,,HAS_CAUSE
168,the,,HAS_CAUSE
168,topographic,,HAS_CAUSE
168,surface,,HAS_CAUSE
168,as,,HAS_CAUSE
168,a,,HAS_CAUSE
168,consequence,,HAS_CAUSE
168,of,,HAS_CAUSE
168,the,,HAS_CAUSE
168,lowering,,HAS_CAUSE
168,of,,HAS_CAUSE
168,such,,HAS_CAUSE
168,a,,HAS_CAUSE
168,surface,,HAS_CAUSE
168,by,,HAS_CAUSE
168,chemical,,HAS_CAUSE
168,erosion,,HAS_CAUSE
168,.,,
169,A,,
169,compound,DEFINIENDUM,
169,hollow,DEFINIENDUM,
169,is,DEFINITOR,
169,a,DEFINITOR,
169,form,GENUS,
169,that,,
169,originated,,HAS_CAUSE
169,from,,HAS_CAUSE
169,the,,HAS_CAUSE
169,fusion,,HAS_CAUSE
169,of,,HAS_CAUSE
169,simpler,,HAS_CAUSE
169,forms,,HAS_CAUSE
169,.,,
170,A,,
170,polygenetic,DEFINIENDUM,
170,sink,DEFINIENDUM,
170,is,DEFINITOR,
170,a,DEFINITOR,
170,closed,GENUS,
170,depression,GENUS,
170,that,,
170,clearly,,
170,evolved,,HAS_CAUSE
170,through,,HAS_CAUSE
170,both,,HAS_CAUSE
170,the,,HAS_CAUSE
170,karst,,HAS_CAUSE
170,process,,HAS_CAUSE
170,and,,HAS_CAUSE
170,another,,HAS_CAUSE
170,morphogenetic,,HAS_CAUSE
170,process,,HAS_CAUSE
170,.,,
171,natural,DEFINIENDUM,
171,well,DEFINIENDUM,
171,:,,
171,A,,HAS_FORM
171,vertical,,HAS_FORM
171,shaft,GENUS,
171,in,,COMPOSITION_MEDIUM
171,limestone,,COMPOSITION_MEDIUM
171,",",,
171,open,,HAS_FORM
171,to,,HAS_FORM
171,the,,HAS_FORM
171,surface,,HAS_FORM
171,and,,
171,having,,CONTAINS
171,water,,CONTAINS
171,at,,CONTAINS
171,the,,CONTAINS
171,bottom,,CONTAINS
171,;,,
171,similar,,
171,to,,
171,a,,
171,cenote,,
171,.,,
172,network,DEFINIENDUM,
172,:,,
172,A,,
172,complex,,HAS_FORM
172,pattern,,HAS_FORM
172,of,,HAS_FORM
172,repeatedly,,HAS_FORM
172,connected,,HAS_FORM
172,passages,,HAS_FORM
172,in,,HAS_LOCATION
172,a,,HAS_LOCATION
172,cave,,HAS_LOCATION
172,system,,HAS_LOCATION
172,.,,
172,Synonym,,
172,:,,
172,labyrinth,,
172,.,,
173,nip,DEFINIENDUM,
173,:,,
173,An,,
173,undercutting,,HAS_FORM
173,notch,,HAS_FORM
173,in,,COMPOSITION_MEDIUM
173,rock,,COMPOSITION_MEDIUM
173,",",,COMPOSITION_MEDIUM
173,particularly,,COMPOSITION_MEDIUM
173,limestone,,COMPOSITION_MEDIUM
173,",",,
173,along,,HAS_LOCATION
173,a,,HAS_LOCATION
173,seacoast,,HAS_LOCATION
173,between,,HAS_LOCATION
173,high,,HAS_LOCATION
173,and,,HAS_LOCATION
173,low,,HAS_LOCATION
173,tide,,HAS_LOCATION
173,levels,,HAS_LOCATION
173,",",,
173,produced,,HAS_CAUSE
173,by,,HAS_CAUSE
173,erosion,,HAS_CAUSE
173,or,,HAS_CAUSE
173,solution,,HAS_CAUSE
173,.,,
174,outflow,DEFINIENDUM,
174,cave,DEFINIENDUM,
174,:,,
174,Cave,GENUS,
174,from,,HAS_FUNCTION
174,which,,HAS_FUNCTION
174,stream,,HAS_FUNCTION
174,flows,,HAS_FUNCTION
174,out,,HAS_FUNCTION
174,or,,HAS_FUNCTION
174,formerly,,HAS_FUNCTION
174,did,,HAS_FUNCTION
174,so,,HAS_FUNCTION
174,.,,
174,Synonym,,
174,",",,
174,effluent,DEFINIENDUM,
174,cave,DEFINIENDUM,
174,.,,
175,paleokarst,DEFINIENDUM,
175,:,,
175,A,,
175,karstified,,
175,rock,,
175,or,,
175,area,,HAS_CAUSE
175,that,,HAS_CAUSE
175,has,,HAS_CAUSE
175,been,,HAS_CAUSE
175,buried,,HAS_CAUSE
175,by,,HAS_CAUSE
175,later,,HAS_CAUSE
175,sediments,,HAS_CAUSE
175,;,,
175,in,,
175,some,,
175,places,,
175,",",,
175,ancient,,CONTAINS
175,caves,,CONTAINS
175,have,,CONTAINS
175,been,,CONTAINS
175,completely,,CONTAINS
175,filled,,CONTAINS
175,by,,CONTAINS
175,the,,CONTAINS
175,later,,CONTAINS
175,sediments,,CONTAINS
175,",",,
176,palette,DEFINIENDUM,
176,:,,
176,In,,HAS_LOCATION
176,a,,HAS_LOCATION
176,cave,,HAS_LOCATION
176,",",,HAS_LOCATION
176,a,,
176,more,,
176,or,,
176,less,,
176,flat,,HAS_FORM
176,protruding,,HAS_FORM
176,sheet,,HAS_FORM
176,of,,COMPOSITION_MEDIUM
176,crystalline,,COMPOSITION_MEDIUM
176,calcium,,COMPOSITION_MEDIUM
176,carbonate,,COMPOSITION_MEDIUM
176,spared,,HAS_CAUSE
176,during,,HAS_CAUSE
176,solution,,HAS_CAUSE
176,of,,HAS_CAUSE
176,the,,HAS_CAUSE
176,rock,,HAS_CAUSE
176,on,,HAS_CAUSE
176,each,,HAS_CAUSE
176,side,,HAS_CAUSE
176,of,,HAS_CAUSE
176,it,,HAS_CAUSE
176,.,,HAS_CAUSE
176,See,,
176,also,,
176,blade,,
176,;,,
176,shield,,
176,.,,
177,partition,DEFINIENDUM,
177,:,,
177,A,,
177,nearly,,HAS_FORM
177,vertical,,HAS_FORM
177,residual,,HAS_FORM
177,rock,,HAS_FORM
177,mass,,HAS_FORM
177,in,,HAS_LOCATION
177,a,,HAS_LOCATION
177,cave,,HAS_LOCATION
177,.,,HAS_LOCATION
178,pepino,DEFINIENDUM,
178,hill,DEFINIENDUM,
178,:,,
178,Rounded,,HAS_FORM
178,or,,HAS_FORM
178,conical-shaped,,HAS_FORM
178,hill,GENUS,
178,resulting,,HAS_CAUSE
178,from,,HAS_CAUSE
178,tropical,,HAS_CAUSE
178,humid,,HAS_CAUSE
178,karst,,HAS_CAUSE
178,action,,HAS_CAUSE
178,.,,
178,Term,,
178,generally,,
178,replaced,,
178,in,,
178,Puerto,,
178,Rico,,
178,by,,
178,mogote,,
178,.,,
179,phreas,DEFINIENDUM,
179,",",,
179,phreatic,DEFINIENDUM,
179,water,DEFINIENDUM,
179,:,,
179,Water,GENUS,
179,in,,HAS_LOCATION
179,the,,HAS_LOCATION
179,zone,,HAS_LOCATION
179,of,,HAS_LOCATION
179,saturation,,HAS_LOCATION
179,;,,
179,water,,
179,below,,HAS_LOCATION
179,the,,HAS_LOCATION
179,water,,HAS_LOCATION
179,table,,HAS_LOCATION
179,.,,
180,phreatic,DEFINIENDUM,
180,zone,DEFINIENDUM,
180,:,,
180,The,,
180,region,,
180,below,,HAS_LOCATION
180,the,,HAS_LOCATION
180,water,,HAS_LOCATION
180,table,,HAS_LOCATION
180,",",,
180,in,,HAS_FUNCTION
180,which,,HAS_FUNCTION
180,rock,,HAS_FUNCTION
180,is,,HAS_FUNCTION
180,saturated,,HAS_FUNCTION
180,with,,HAS_FUNCTION
180,water,,HAS_FUNCTION
180,.,,
181,pillar,DEFINIENDUM,
181,:,,
181,A,,
181,column,,HAS_FORM
181,of,,HAS_FORM
181,rock,,HAS_FORM
181,remaining,,HAS_CAUSE
181,after,,HAS_CAUSE
181,solution,,HAS_CAUSE
181,of,,HAS_CAUSE
181,the,,HAS_CAUSE
181,surrounding,,HAS_CAUSE
181,rock,,HAS_CAUSE
181,.,,
181,See,,
181,also,,
181,rock,,
181,pillar,,
181,.,,
182,pillar,DEFINIENDUM,
182,:,,
182,A,,
182,stalactitestalagmite,,
182,that,,
182,reaches,,HAS_FORM
182,from,,HAS_FORM
182,roof,,HAS_FORM
182,to,,HAS_FORM
182,floor,,HAS_FORM
182,in,,HAS_LOCATION
182,a,,HAS_LOCATION
182,cave,,HAS_LOCATION
182,;,,
182,more,,
182,properly,,
182,termed,,
182,a,,
182,column,,
182,.,,
183,pillar,DEFINIENDUM,
183,:,,
183,A,,
183,tall,,HAS_FORM
183,thin,,HAS_FORM
183,stalagmite,GENUS,
183,that,,
183,does,,HAS_FORM
183,not,,HAS_FORM
183,reach,,HAS_FORM
183,the,,HAS_FORM
183,roof,,HAS_FORM
183,of,,HAS_FORM
183,a,,HAS_FORM
183,cave,,HAS_FORM
183,",",,
183,also,,
183,pipe,,
183,.,,
183,Small,,
183,cylindrical,,
183,hole,,
183,in,,
183,unconsolidated,,
183,sediments,,
183,",",,
183,caused,,
183,by,,
183,removal,,
183,of,,
183,fine,,
183,material,,
183,by,,
183,water,,
183,.,,
184,piping,DEFINIENDUM,
184,:,,
184,Formation,,HAS_RESULT
184,of,,HAS_RESULT
184,a,,HAS_RESULT
184,passage,,HAS_RESULT
184,by,,HAS_CAUSE
184,water,,HAS_CAUSE
184,under,,HAS_CAUSE
184,pressure,,HAS_CAUSE
184,in,,HAS_FORM
184,the,,HAS_FORM
184,form,,HAS_FORM
184,of,,HAS_FORM
184,conduits,,HAS_FORM
184,through,,COMPOSITION_MEDIUM
184,permeable,,COMPOSITION_MEDIUM
184,materials,,COMPOSITION_MEDIUM
184,when,,OCCURS_IN_TIME
184,the,,OCCURS_IN_TIME
184,hydraulic,,OCCURS_IN_TIME
184,head,,OCCURS_IN_TIME
184,exceeds,,OCCURS_IN_TIME
184,a,,OCCURS_IN_TIME
184,certain,,OCCURS_IN_TIME
184,critical,,OCCURS_IN_TIME
184,value,,OCCURS_IN_TIME
184,.,,
185,pit,DEFINIENDUM,
185,:,,
185,A,,
185,deep,,HAS_FORM
185,hole,GENUS,HAS_FORM
185,",",,HAS_FORM
185,generally,,HAS_FORM
185,circular,,HAS_FORM
185,in,,HAS_FORM
185,outline,,HAS_FORM
185,",",,HAS_FORM
185,having,,HAS_FORM
185,vertical,,HAS_FORM
185,or,,HAS_FORM
185,nearly,,HAS_FORM
185,vertical,,HAS_FORM
185,walls,,HAS_FORM
185,.,,
